MDR_REPORT_KEY|DATE_OF_EVENT|EVENT_TYPE|DEVICE_REPORT_PRODUCT_CODE
7285637|01/10/2018|M|NIQ
7285655|12/28/2017|M|NIQ
7285755|01/06/2018|M|NIQ
7285756|12/22/2017|M|NIQ
7285797|01/30/2018|M|NIQ
7285859|01/25/2018|M|NIQ
7286213|02/01/2018|M|NIQ
7286217|02/01/2018|M|NIQ
7286224|01/25/2018|IN|NIQ
7286482|02/02/2018|IN|MAF
7286486|02/02/2018|IN|MAF
7286490|02/02/2018|IN|MAF
7286740|09/07/2017|IN|NIQ
7286824|04/20/2016|IN|NIQ
7286997|01/28/2018|IN|NIQ
7287199|02/09/2018|IN|MAF
7287390|01/29/2018|IN|NIQ
7287673|01/29/2018|M|NIQ
7288661|01/24/2018|M|NIQ
7288699|01/24/2018|M|NIQ
7288804|01/29/2018|IN|MAF
7288840|01/15/2018|M|NIQ
7288845|01/31/2018|M|NIQ
7288848|01/30/2018|M|NIQ
7288871|01/25/2018|M|NIQ
7288903|12/06/2017|M|NIQ
7289066|01/09/2018|M|NIQ
7289082|01/15/2018|M|MAF
7289103|01/17/2018|IN|NIQ
7289121|12/08/2017|M|NIQ
7289209|01/29/2018|IN|NIQ
7289357|01/31/2018|IN|NIQ
7289512|12/13/2017|M|NIQ
7289657|01/25/2018|M|NIQ
7289747|01/05/2018|M|MAF
7289834|01/30/2018|M|NIQ
7289934|01/31/2018|IN|NIQ
7289997|01/18/2018|M|NIQ
7290020|01/02/2018|M|NIQ
7290097|01/29/2018|M|NIQ
7290203|02/01/2018|M|NIQ
7290251|02/01/2018|M|NIQ
7290304|01/31/2018|M|NIQ
7290409|01/24/2018|IN|NIQ
7290423|01/27/2018|M|NIQ
7290435|01/11/2018|M|NIQ
7290531|01/09/2018|IN|NIQ
7290537|01/19/2018|IN|NIQ
7290576|01/09/2018|M|NIQ
7290634|01/29/2018|IN|NIQ
7290635|01/17/2018|M|NIQ
7290732|02/02/2018|M|NIQ
7290751|01/29/2018|IN|NIQ
7290757|01/29/2018|IN|NIQ
7290782|02/06/2018|M|NIQ
7291554|01/28/2018|IN|NIQ
7291564|01/29/2018|M|NIQ
7291922|08/07/2017|IN|NIQ
7292060|01/23/2018|IN|NIQ
7292316|02/01/2018|M|NIQ
7292374|01/19/2018|M|NIQ
7293142|01/27/2018|IN|NIQ
7293210|02/05/2018|IN|NIQ
7295576|01/29/2018|M|NIQ
7295595|01/24/2018|M|NIQ
7295615|01/22/2018|M|NIQ
7295616|01/22/2018|M|NIQ
7296337|11/07/2017|M|NIQ
7296398|02/05/2018|M|NIQ
7296592|09/06/2017|IN|MAF
7296814|01/03/2018|M|NIQ
7296860|01/31/2018|M|NIQ
7296863|12/30/2017|M|NIQ
7297257|01/31/2018|IN|MAF
7297394|02/02/2018|M|NIQ
7297403|02/02/2018|M|NIQ
7297608|01/24/2018|M|NIQ
7297772|02/07/2018|M|NIQ
7298022|11/29/2017|M|NIQ
7298228|02/02/2018|IN|NIQ
7298663|01/24/2018|M|NIQ
7298739|07/27/2017|IN|NIQ
7298745|07/27/2017|IN|NIQ
7299162|01/30/2018|IN|NIQ
7299250|02/03/2018|IN|NIQ
7299327|02/06/2018|M|NIQ
7299405|02/05/2018|M|NIQ
7299434|02/06/2018|M|NIQ
7299494|02/07/2018|M|NIQ
7299500|11/20/2017|IN|NIQ
7299846|01/28/2018|IN|MAF
7300756|02/20/2018|IN|MAF
7300944|02/07/2018|M|NIQ
7300965|01/01/1999|IN|MAF
7301650|01/16/2017|IN|NIQ
7302058|01/29/2018|M|NIQ
7302155|01/30/2018|IN|NIQ
7302226|02/06/2018|M|NIQ
7302264|12/14/2017|M|NIQ
7302350|12/18/2017|M|MAF
7302389|01/22/2018|IN|NIQ
7302974|01/31/2018|M|MAF
7303046|12/14/2017|M|NIQ
7303083|08/31/2017|M|NIQ
7303099|01/30/2018|M|NIQ
7303116|12/21/2017|M|NIQ
7303128|01/10/2018|M|NIQ
7303147|01/30/2018|M|NIQ
7303251|02/06/2018|M|NIQ
7303917|09/20/2017|M|NIQ
7303951|02/05/2018|M|NIQ
7303953|02/02/2018|M|NIQ
7303957|02/05/2018|M|NIQ
7304552|02/05/2018|M|NIQ
7304631|01/16/2018|M|NIQ
7304654|10/22/2016|IN|PNY
7304666|12/19/2017|M|NIQ
7304999|02/02/2018|M|MAF
7305001|02/01/2018|M|NIQ
7305567|01/31/2018|M|NIQ
7305580|02/02/2018|M|NIQ
7306427|02/06/2018|M|NIQ
7306841|08/01/2016|IN|PNY
7306848|02/06/2018|IN|NIQ
7306987|02/08/2018|IN|NIQ
7306995|01/30/2018|IN|MAF
7307021|02/08/2018|IN|NIQ
7307131|02/06/2018|IN|NIQ
7307215|11/07/2017|IN|NIQ
7307372|02/15/2018|M|NIQ
7307574|12/31/2017|M|NIQ
7307656|12/15/2017|M|NIQ
7307780|02/07/2018|M|NIQ
7307876|11/08/2017|IN|NIQ
7308136|02/08/2018|M|NIQ
7308282|02/05/2018|M|NIQ
7308933|01/28/2018|M|NIQ
7309359|12/27/2017|IN|NIQ
7309553|02/05/2018|M|MAF
7309862|02/03/2018|M|NIQ
7310032|01/22/2018|M|NIQ
7310161|01/31/2018|M|MAF
7310281|02/05/2018|M|NIQ
7310296|02/19/2018|IN|NIQ
7310501|01/22/2018|M|NIQ
7310831|02/25/2018|IN|NIQ
7310848|11/10/2016|IN|NIQ
7311041|02/05/2018|M|NIQ
7311074|11/25/2015|IN|NIQ
7311076|12/18/2017|M|NIQ
7311256|02/08/2018|M|NIQ
7311266|10/12/2016|IN|PNY
7311368|10/12/2016|IN|PNY
7311377|10/27/2017|IN|NIQ
7311434|01/05/2018|IN|NIQ
7311470|11/08/2017|IN|NIQ
7311491|11/13/2017|IN|NIQ
7311497|11/18/2017|IN|NIQ
7311525|05/02/2017|IN|PNY
7311542|05/02/2017|IN|PNY
7311640|10/28/2017|IN|NIQ
7313346|12/22/2017|IN|NIQ
7313601|02/09/2018|M|NIQ
7313694|09/17/2017|IN|NIQ
7313698|09/17/2017|IN|NIQ
7314531|02/09/2018|M|NIQ
7314567|02/09/2018|M|NIQ
7314765|01/22/2018|M|NIQ
7314783|01/16/2018|M|NIQ
7314785|01/16/2018|M|NIQ
7315206|12/30/2017|IN|NIQ
7315233|10/23/2017|IN|NIQ
7315247|12/07/2017|IN|NIQ
7315251|12/19/2017|M|NIQ
7316054|02/09/2018|M|NIQ
7316271|06/15/2017|IN|NIQ
7316275|06/15/2017|IN|NIQ
7316745|02/05/2018|M|NIQ
7316944|11/17/2017|IN|NIQ
7316999|11/03/2017|IN|NIQ
7317032|01/31/2018|IN|NIQ
7317048|12/09/2017|IN|NIQ
7317126|10/22/2017|IN|NIQ
7317216|02/06/2018|M|NIQ
7317242|11/04/2017|IN|NIQ
7317270|12/25/2017|M|NIQ
7317299|12/01/2017|IN|NIQ
7317356|11/30/2017|IN|NIQ
7317390|02/13/2018|M|NIQ
7317391|02/09/2018|M|NIQ
7317416|11/28/2017|IN|NIQ
7317476|12/26/2017|IN|NIQ
7317569|01/29/2018|IN|NIQ
7317603|07/11/2017|IN|NIQ
7318175|01/31/2018|M|NIQ
7318416|02/20/2018|M|NIQ
7318617|01/09/2018|M|NIQ
7318741|12/25/2017|M|NIQ
7318795|01/23/2018|M|NIQ
7319018|01/22/2018|M|NIQ
7319139|02/16/2018|M|NIQ
7319184|01/01/2018|M|NIQ
7319239|02/23/2018|IN|NIQ
7319290|02/15/2018|M|NIQ
7319328|02/22/2018|IN|MAF
7319687|02/12/2018|IN|NIQ
7319690|02/12/2018|IN|NIQ
7319741|02/05/2018|IN|NIQ
7319794|12/20/2017|IN|NIQ
7319837|02/12/2018|M|MAF
7319842|02/05/2018|IN|NIQ
7319852|01/24/2018|M|NIQ
7319860|01/01/2018|IN|NIQ
7319875|01/12/2018|M|NIQ
7320074|02/12/2018|M|NIQ
7320263|07/28/2017|IN|NIQ
7320268|07/28/2017|IN|NIQ
7320284|07/28/2017|IN|NIQ
7320290|07/28/2017|IN|NIQ
7320343|02/08/2018|IN|NIQ
7320563|02/07/2018|M|NIQ
7320908|12/04/2017|M|NIQ
7321079|10/28/2017|M|NIQ
7321118|02/06/2018|IN|NIQ
7321243|02/07/2018|M|NIQ
7321454|12/11/2017|M|NIQ
7321669|02/06/2018|IN|NIQ
7321693|06/21/2017|IN|NIQ
7321863|02/26/2018|IN|MAF
7322887|12/04/2017|M|NIQ
7322888|12/04/2017|M|NIQ
7322955|02/09/2018|M|NIQ
7322984|02/09/2018|IN|NIQ
7323110|02/13/2018|M|NIQ
7323171|02/14/2018|M|NIQ
7323339|02/09/2017|M|NIQ
7323380|12/19/2017|M|NIQ
7323567|02/14/2018|M|NIQ
7323787|10/09/2017|M|NIQ
7323829|05/31/2017|IN|NIQ
7324108|02/12/2018|IN|NIQ
7324189|02/13/2018|M|NIQ
7324290|12/12/2017|M|NIQ
7324513|01/11/2018|IN|NIQ
7324691|02/14/2018|M|NIQ
7324722|02/26/2018|IN|NIQ
7324774|02/05/2018|IN|NIQ
7324986|02/12/2018|M|NIQ
7325296|07/11/2017|IN|NIQ
7325298|07/11/2017|IN|NIQ
7325358|02/14/2018|M|NIQ
7325551|01/11/2018|IN|NIQ
7325769|02/07/2018|M|NIQ
7326370|01/13/2018|M|NIQ
7326379|01/08/2018|IN|NIQ
7326428|07/27/2017|IN|NIQ
7326432|07/27/2017|IN|NIQ
7326435|07/27/2017|IN|NIQ
7326438|07/27/2017|IN|NIQ
7326454|02/09/2018|M|NIQ
7327169|02/06/2018|M|NIQ
7327476|01/24/2018|IN|NIQ
7327551|02/15/2018|M|NIQ
7327669|02/09/2018|IN|NIQ
7327700|02/13/2018|IN|NIQ
7327929|01/22/2018|M|NIQ
7327954|01/17/2018|M|NIQ
7328197|09/21/2013|IN|NIQ
7328258|07/30/2017|IN|NIQ
7328313|02/16/2018|M|NIQ
7328405|02/12/2018|M|NIQ
7328536|02/13/2018|M|NIQ
7328648|10/01/2017|IN|NIQ
7328828|02/14/2018|M|NIQ
7328960|10/30/2017|IN|NIQ
7329117|12/27/2017|M|NIQ
7329146|12/29/2017|M|NIQ
7329309|11/30/2016|IN|PNY
7329407|02/14/2018|M|NIQ
7331143|02/11/2018|IN|NIQ
7331397|02/12/2018|IN|NIQ
7331403|02/14/2018|M|NIQ
7331451|01/09/2018|M|NIQ
7331596|01/04/2018|M|NIQ
7331933|01/10/2018|M|NIQ
7332171|01/18/2018|M|MAF
7332283|02/20/2018|M|NIQ
7332334|02/05/2018|IN|NIQ
7332510|10/31/2017|IN|NIQ
7332525|03/04/2018|IN|NIQ
7332726|12/22/2017|M|NIQ
7333339|02/11/2018|M|NIQ
7333356|02/12/2018|IN|NIQ
7333361|02/13/2018|M|NIQ
7333763|01/01/1999|IN|MAF
7333815|01/22/2018|M|NIQ
7333833|08/23/2017|IN|NIQ
7333839|08/23/2017|IN|NIQ
7333841|08/23/2017|IN|NIQ
7333935|02/15/2018|IN|NIQ
7333936|02/15/2018|M|NIQ
7333967|01/01/1999|IN|MAF
7334029|01/22/2018|IN|NIQ
7334078|10/24/2017|IN|NIQ
7334122|12/15/2017|IN|NIQ
7334144|02/15/2018|M|NIQ
7334172|12/03/2017|IN|NIQ
7334176|10/27/2017|IN|NIQ
7334203|11/29/2017|IN|NIQ
7334244|12/17/2017|IN|NIQ
7334252|02/20/2018|IN|NIQ
7334272|12/13/2017|IN|NIQ
7334274|11/26/2017|IN|NIQ
7334938|11/23/2017|IN|PNY
7335025|11/25/2017|IN|NIQ
7335676|12/02/2017|M|NIQ
7335759|12/29/2017|M|NIQ
7335799|02/14/2018|IN|NIQ
7336121|02/12/2018|M|NIQ
7336217|02/18/2018|IN|MAF
7336222|02/18/2018|IN|MAF
7336310|02/08/2018|IN|NIQ
7336313|02/08/2018|IN|NIQ
7336315|02/08/2018|IN|NIQ
7336318|02/08/2018|IN|NIQ
7336327|02/08/2018|IN|NIQ
7336370|01/26/2018|IN|NIQ
7336680|11/01/2017|IN|NIQ
7337128|02/18/2018|IN|NIQ
7337319|02/18/2018|IN|NIQ
7337329|02/19/2018|IN|NIQ
7337332|02/19/2018|IN|NIQ
7337559|02/19/2018|M|NIQ
7337565|02/16/2018|M|MAF
7337761|02/01/2018|IN|MAF
7337860|02/22/2018|M|MAF
7337958|02/20/2018|M|NIQ
7337976|03/01/2018|IN|NIQ
7338279|02/21/2018|M|NIQ
7338314|03/03/2018|IN|NIQ
7338453|01/24/2018|M|NIQ
7338469|02/22/2018|M|NIQ
7338539|01/22/2018|IN|NIQ
7338559|01/22/2018|IN|NIQ
7339069|02/16/2018|M|NIQ
7339248|02/19/2018|M|NIQ
7339272|01/25/2018|IN|NIQ
7339474|02/19/2018|M|NIQ
7339487|02/16/2018|IN|NIQ
7339501|02/19/2018|M|NIQ
7339505|02/16/2018|IN|NIQ
7339518|02/16/2018|IN|NIQ
7339521|02/16/2018|IN|NIQ
7339529|02/16/2018|IN|NIQ
7339598|03/05/2018|IN|NIQ
7339699|02/20/2018|M|NIQ
7339893|01/01/2018|IN|NIQ
7339945|02/21/2018|M|NIQ
7340658|02/14/2018|M|NIQ
7340676|02/15/2018|M|NIQ
7341262|02/15/2018|M|NIQ
7341297|02/13/2018|M|NIQ
7341349|02/06/2018|IN|MAF
7341351|12/30/2017|M|NIQ
7341378|01/16/2018|M|NIQ
7341408|01/17/2018|M|NIQ
7341418|02/28/2018|IN|NIQ
7341555|03/08/2018|M|MAF
7341685|05/31/2016|IN|NIQ
7341848|02/15/2018|M|NIQ
7342074|01/29/2018|M|NIQ
7342268|02/13/2018|M|NIQ
7342857|02/22/2018|M|NIQ
7343089|09/02/2017|IN|NIQ
7343329|03/03/2018|M|MAF
7343387|07/24/2017|IN|NIQ
7343388|07/24/2017|IN|NIQ
7343454|11/12/2017|IN|NIQ
7343465|02/16/2018|M|NIQ
7343557|02/07/2018|M|NIQ
7344347|02/22/2018|M|NIQ
7344506|02/05/2018|IN|NIQ
7344739|02/15/2018|M|NIQ
7345205|02/15/2018|M|NIQ
7345331|02/19/2018|M|NIQ
7345677|01/30/2018|M|NIQ
7345689|02/06/2018|M|NIQ
7345695|02/20/2018|M|NIQ
7345939|01/28/2018|M|NIQ
7345978|05/30/2017|IN|NIQ
7346138|01/15/2011|IN|NIQ
7346169|02/22/2018|M|NIQ
7346294|02/22/2018|M|NIQ
7346391|02/20/2018|IN|NIQ
7346501|02/15/2018|IN|NIQ
7347034|02/01/2017|IN|NIQ
7347446|02/07/2018|IN|NIQ
7347613|02/20/2018|M|NIQ
7347614|02/20/2018|IN|NIQ
7348618|12/29/2017|M|NIQ
7348685|01/30/2018|IN|NIQ
7348688|02/21/2018|M|NIQ
7348844|02/13/2018|IN|NIQ
7348957|02/20/2018|M|NIQ
7349035|02/16/2018|IN|NIQ
7349102|08/23/2017|IN|NIQ
7349300|09/01/2017|IN|NIQ
7349420|03/05/2018|IN|NIQ
7350067|03/05/2018|M|MAF
7350118|12/17/2017|M|NIQ
7350157|02/22/2018|M|NIQ
7350938|02/22/2018|IN|NIQ
7350961|02/23/2018|M|NIQ
7350962|02/22/2018|IN|NIQ
7350994|02/22/2018|M|NIQ
7351076|06/15/2017|IN|NIQ
7351276|03/06/2018|IN|NIQ
7351377|03/06/2018|IN|NIQ
7351447|03/05/2018|IN|NIQ
7351867|11/11/2017|M|NIQ
7351887|12/04/2017|M|NIQ
7351890|02/15/2018|M|NIQ
7352058|02/15/2018|IN|NIQ
7352538|02/21/2018|IN|NIQ
7352814|02/23/2018|IN|NIQ
7353054|02/23/2018|IN|NIQ
7353440|02/21/2018|M|NIQ
7353591|09/08/2016|IN|NIQ
7353779|02/21/2018|M|NIQ
7353956|02/22/2018|M|NIQ
7353983|02/23/2018|IN|NIQ
7354030|01/09/2018|M|NIQ
7354272|11/17/2014|IN|NIQ
7355572|08/01/2017|IN|NIQ
7355900|02/28/2018|M|NIQ
7355921|02/18/2018|M|NIQ
7356185|02/04/2018|IN|MAF
7356374|03/10/2018|IN|NIQ
7356623|09/29/2017|IN|NIQ
7356650|02/16/2018|IN|NIQ
7356698|01/18/2018|IN|NIQ
7356717|01/29/2018|IN|NIQ
7356760|01/30/2018|M|NIQ
7356814|01/07/2018|M|NIQ
7357451|02/21/2018|M|NIQ
7357566|02/22/2018|IN|NIQ
7357652|09/05/2017|IN|PNY
7357686|02/21/2018|M|NIQ
7357764|02/21/2018|IN|NIQ
7357771|02/21/2018|IN|NIQ
7358010|11/24/2016|IN|PNY
7358458|02/26/2018|IN|NIQ
7358647|02/23/2018|M|NIQ
7358957|02/22/2018|M|NIQ
7359007|02/07/2018|M|NIQ
7359041|02/20/2018|IN|NIQ
7359113|02/01/2018|M|NIQ
7359130|02/21/2018|IN|NIQ
7359202|02/26/2018|IN|NIQ
7359232|02/26/2018|IN|NIQ
7359423|03/03/2018|IN|NIQ
7359653|02/05/2018|IN|NIQ
7359897|03/09/2018|IN|NIQ
7359944|02/26/2018|M|NIQ
7360042|02/16/2018|IN|NIQ
7360052|02/16/2018|M|NIQ
7360114|02/10/2018|IN|NIQ
7360863|02/15/2018|IN|NIQ
7360868|02/17/2018|IN|NIQ
7360941|02/21/2018|IN|NIQ
7361024|01/04/2018|IN|NIQ
7361086|11/20/2017|M|NIQ
7361094|11/20/2017|M|NIQ
7361143|02/26/2018|M|NIQ
7361788|02/09/2018|M|NIQ
7362013|02/22/2018|M|NIQ
7362397|03/06/2018|M|NIQ
7362398|02/23/2018|M|NIQ
7362412|02/27/2018|M|NIQ
7362462|03/06/2018|M|NIQ
7362559|02/22/2018|M|NIQ
7362614|03/04/2018|M|NIQ
7362652|02/27/2018|M|NIQ
7362795|02/19/2018|M|NIQ
7363066|01/25/2018|M|NIQ
7363082|02/09/2018|M|NIQ
7363124|01/04/2018|M|NIQ
7363280|01/12/2018|M|NIQ
7363332|12/20/2017|M|NIQ
7363417|03/01/2018|IN|NIQ
7363446|02/07/2018|M|NIQ
7363476|02/27/2018|M|NIQ
7363483|02/08/2018|M|NIQ
7364104|02/28/2018|M|NIQ
7364135|02/17/2018|M|MAF
7364444|03/06/2018|M|NIQ
7365544|08/23/2017|IN|NIQ
7365559|02/28/2018|M|NIQ
7366030|02/28/2018|IN|NIQ
7366202|03/05/2018|M|NIQ
7366217|02/27/2018|M|NIQ
7366347|02/06/2018|IN|NIQ
7366523|02/28/2018|M|NIQ
7366611|02/07/2018|IN|MAF
7366650|02/27/2018|M|MAF
7367130|03/08/2018|M|NIQ
7367159|03/06/2018|IN|MAF
7367264|03/09/2018|IN|NIQ
7367464|02/27/2018|IN|NIQ
7367675|02/07/2018|M|NIQ
7367692|03/05/2018|IN|NIQ
7367801|03/07/2018|IN|NIQ
7367928|03/02/2018|IN|MAF
7368062|03/12/2018|IN|NIQ
7368305|12/29/2017|M|NIQ
7368539|10/01/2017|IN|NIQ
7369006|02/26/2018|M|NIQ
7369018|02/12/2018|IN|NIQ
7369262|01/01/2018|IN|NIQ
7369374|02/26/2018|IN|NIQ
7369485|03/01/2018|M|NIQ
7369523|02/27/2018|M|NIQ
7369658|01/31/2018|IN|NIQ
7369696|01/31/2018|IN|NIQ
7369705|02/27/2018|IN|NIQ
7369712|01/31/2018|IN|NIQ
7369906|03/18/2017|IN|NIQ
7370038|02/27/2018|IN|NIQ
7370039|10/01/2017|IN|NIQ
7370065|02/26/2018|M|NIQ
7370139|03/01/2018|M|NIQ
7370365|02/11/2018|M|NIQ
7370376|02/11/2018|M|NIQ
7370577|03/01/2018|M|NIQ
7370604|02/23/2018|IN|MAF
7370775|02/26/2018|M|NIQ
7370814|03/07/2018|IN|NIQ
7370929|02/27/2018|M|NIQ
7370984|03/13/2018|IN|NIQ
7371042|02/27/2018|IN|NIQ
7371105|02/28/2018|IN|NIQ
7371188|03/19/2018|IN|NIQ
7371190|03/19/2018|IN|NIQ
7371256|03/14/2018|IN|NIQ
7372047|03/15/2018|IN|NIQ
7372064|12/04/2017|IN|NIQ
7372100|12/04/2017|IN|NIQ
7372124|03/02/2018|M|NIQ
7372138|03/01/2018|M|NIQ
7372177|02/28/2018|M|NIQ
7372194|03/03/2018|M|NIQ
7372546|03/07/2018|IN|NIQ
7372547|03/07/2018|IN|NIQ
7372551|03/07/2018|IN|NIQ
7372579|02/28/2018|IN|NIQ
7372580|02/28/2018|IN|NIQ
7372582|02/27/2018|IN|NIQ
7372583|02/28/2018|IN|NIQ
7372598|03/01/2018|M|NIQ
7372605|04/22/2017|IN|NIQ
7372839|02/28/2018|M|NIQ
7372857|02/26/2018|M|NIQ
7372950|02/26/2018|IN|NIQ
7373007|07/09/2016|IN|NIQ
7373175|02/28/2018|M|NIQ
7373242|10/18/2017|IN|NIQ
7373318|03/08/2018|IN|NIQ
7373437|03/05/2018|IN|NIQ
7373515|03/01/2018|IN|NIQ
7373528|02/22/2018|M|NIQ
7373700|03/01/2018|M|NIQ
7373789|10/20/2017|M|NIQ
7373925|06/02/2017|IN|NIQ
7373942|06/02/2017|IN|NIQ
7373965|03/14/2018|IN|MAF
7374068|01/22/2018|IN|NIQ
7374203|03/12/2018|IN|NIQ
7374253|03/09/2017|IN|NIQ
7374256|03/09/2017|IN|NIQ
7374257|03/09/2017|IN|NIQ
7374259|02/22/2018|M|NIQ
7374322|03/01/2018|M|NIQ
7374494|03/02/2018|M|MAF
7374861|03/01/2018|M|NIQ
7375126|03/06/2018|M|NIQ
7375656|02/27/2018|M|NIQ
7375779|02/26/2018|M|NIQ
7375870|03/06/2018|IN|NIQ
7376567|02/26/2018|M|NIQ
7376578|02/18/2018|M|NIQ
7376686|12/11/2017|IN|NIQ
7376735|03/01/2018|IN|NIQ
7376832|02/28/2018|M|NIQ
7376842|02/28/2018|M|NIQ
7376869|03/08/2018|IN|NIQ
7376920|01/01/2014|IN|MAF
7377211|02/26/2018|IN|NIQ
7377361|02/12/2018|M|NIQ
7377455|03/02/2018|M|NIQ
7377483|03/02/2018|M|NIQ
7377525|03/02/2018|M|NIQ
7377529|03/03/2018|M|NIQ
7377710|03/02/2018|M|NIQ
7377800|02/18/2018|M|NIQ
7377843|02/26/2018|IN|NIQ
7377892|03/03/2018|IN|NIQ
7377943|01/15/2018|M|NIQ
7378203|01/14/2018|M|NIQ
7378330|02/07/2018|IN|NIQ
7378350|11/23/2017|IN|PNY
7378438|03/15/2018|IN|NIQ
7378825|02/25/2018|IN|NIQ
7379089|03/05/2018|M|NIQ
7379418|02/12/2018|M|NIQ
7379920|03/21/2018|IN|NIQ
7380021|03/21/2018|IN|NIQ
7380037|03/21/2018|IN|MAF
7380117|03/04/2018|M|NIQ
7380386|03/07/2018|M|NIQ
7380605|02/12/2018|IN|NIQ
7380610|02/12/2018|IN|NIQ
7380648|03/14/2018|IN|NIQ
7380650|03/14/2018|IN|NIQ
7380651|03/14/2018|IN|NIQ
7380749|01/31/2018|M|NIQ
7380751|02/27/2018|IN|NIQ
7380821|02/04/2018|M|NIQ
7380923|02/28/2018|M|NIQ
7380981|03/05/2018|M|NIQ
7381258|06/08/2017|IN|NIQ
7381289|03/06/2018|M|NIQ
7381525|02/13/2018|IN|NIQ
7381599|03/06/2018|IN|NIQ
7381797|02/19/2018|M|NIQ
7381890|03/01/2018|M|NIQ
7381893|03/10/2018|IN|NIQ
7381968|03/05/2018|IN|NIQ
7382042|03/06/2018|M|NIQ
7382044|03/07/2018|IN|MAF
7382102|02/28/2018|M|NIQ
7382232|03/06/2018|M|NIQ
7382233|03/07/2018|M|NIQ
7382288|03/06/2018|M|MAF
7382291|03/07/2018|M|NIQ
7382299|03/03/2018|M|NIQ
7382308|03/06/2018|M|MAF
7382465|03/09/2018|M|NIQ
7382946|02/27/2013|IN|NIQ
7383043|03/06/2018|IN|MAF
7383047|03/06/2018|IN|MAF
7383115|01/22/2018|IN|PNY
7383377|12/10/2017|IN|NIQ
7383586|01/23/2018|M|NIQ
7383810|02/28/2018|IN|MAF
7383904|03/08/2018|M|MAF
7383991|03/08/2018|M|MAF
7384028|03/16/2018|M|MAF
7384491|03/02/2018|M|NIQ
7384563|02/28/2018|IN|NIQ
7384879|01/06/2018|M|NIQ
7384975|03/20/2018|IN|NIQ
7384987|03/02/2018|IN|MAF
7385184|03/06/2018|IN|NIQ
7385287|09/22/2017|IN|MAF
7385295|03/07/2018|M|NIQ
7385432|02/15/2018|M|NIQ
7385897|03/08/2018|M|NIQ
7385960|03/07/2018|IN|NIQ
7385983|03/07/2018|M|NIQ
7386013|03/01/2018|IN|MAF
7386036|03/01/2018|IN|MAF
7386255|03/08/2018|M|NIQ
7386346|03/07/2018|M|NIQ
7386753|03/06/2018|M|NIQ
7387183|03/10/2018|IN|NIQ
7387328|02/21/2018|IN|NIQ
7387373|03/05/2018|M|NIQ
7388427|03/06/2018|M|NIQ
7388743|03/12/2018|M|NIQ
7388861|03/08/2018|M|NIQ
7388904|03/12/2018|M|NIQ
7389164|03/07/2018|IN|MAF
7389203|03/14/2018|M|NIQ
7390283|03/07/2018|M|NIQ
7391363|05/21/2017|IN|NIQ
7391369|03/08/2018|IN|NIQ
7391460|03/06/2018|IN|NIQ
7391541|02/27/2018|IN|NIQ
7391650|01/22/2018|M|NIQ
7391760|03/07/2018|M|NIQ
7391929|02/13/2018|M|NIQ
7392064|03/12/2018|M|NIQ
7392208|03/13/2018|IN|NIQ
7392355|02/26/2018|M|NIQ
7392411|03/12/2018|M|NIQ
7392486|03/05/2018|M|NIQ
7392510|07/18/2017|IN|NIQ
7392548|07/18/2017|IN|NIQ
7392665|03/13/2018|M|NIQ
7392950|03/16/2018|IN|NIQ
7393077|02/15/2018|IN|NIQ
7393346|03/03/2018|IN|NIQ
7393410|03/05/2018|IN|NIQ
7393562|03/15/2018|IN|NIQ
7393628|02/20/2018|M|NIQ
7393647|01/31/2018|M|NIQ
7393662|03/07/2018|M|NIQ
7393759|03/09/2018|M|NIQ
7393950|03/07/2018|IN|NIQ
7393961|01/24/2018|IN|PNY
7393989|03/09/2018|M|NIQ
7394071|03/07/2018|M|NIQ
7394228|03/14/2018|M|NIQ
7394313|03/14/2018|M|NIQ
7394628|03/06/2018|M|NIQ
7394687|02/01/2018|M|NIQ
7394724|12/19/2017|IN|NIQ
7395010|11/22/2017|IN|NIQ
7395016|03/02/2018|IN|NIQ
7395022|03/08/2018|IN|NIQ
7395028|03/08/2018|M|NIQ
7395037|03/01/2018|M|NIQ
7395076|03/09/2018|M|MAF
7395084|03/09/2018|IN|NIQ
7395092|03/08/2018|M|NIQ
7395125|03/09/2018|M|NIQ
7395149|03/09/2018|IN|NIQ
7395188|01/22/2018|M|NIQ
7395280|03/09/2018|M|MAF
7395296|02/05/2018|M|NIQ
7395311|03/09/2018|M|NIQ
7395722|02/08/2018|IN|NIQ
7395853|02/16/2018|IN|NIQ
7396032|03/05/2018|M|NIQ
7396059|03/11/2018|M|NIQ
7396067|03/12/2018|M|NIQ
7396149|03/14/2018|M|NIQ
7396171|04/19/2016|IN|NIQ
7396210|03/12/2018|IN|NIQ
7396218|03/13/2018|M|NIQ
7396293|03/07/2018|M|NIQ
7396303|03/07/2018|M|NIQ
7396427|03/06/2018|IN|NIQ
7396458|03/05/2018|IN|NIQ
7396646|03/14/2018|M|NIQ
7396770|03/13/2018|IN|NIQ
7396931|03/07/2018|IN|NIQ
7396972|03/22/2018|IN|NIQ
7397008|03/13/2018|IN|NIQ
7397049|03/11/2018|M|NIQ
7397065|03/13/2018|M|NIQ
7397339|12/07/2017|IN|NIQ
7397588|03/13/2018|M|NIQ
7397883|03/15/2018|IN|NIQ
7398053|03/08/2018|IN|NIQ
7398060|03/08/2018|IN|NIQ
7399091|05/29/2014|IN|PNY
7399134|03/16/2018|M|NIQ
